customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,previous_purchases_band,discount_flag,is_subscriber,shipping_speed,payment_group,frequency_band_days,value_score,value_segment
405,35,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,11,Credit Card,Monthly,Adult,30,Emerging,True,True,Other,Card,Frequent,0.5997857142857143,VIP
406,41,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,15,Cash,Annually,Adult,365,Emerging,True,True,Standard,Cash,Rare,0.45,Mid
407,52,Male,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Express,Yes,13,Cash,Monthly,Middle-aged,30,Emerging,True,True,Express,Cash,Frequent,0.42364285714285715,Mid
408,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,5,Credit Card,Bi-Weekly,Middle-aged,14,New/Low,True,True,Express,Card,Frequent,0.3317142857142857,Low
409,34,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Express,Yes,36,Cash,Fortnightly,Adult,14,Established,True,True,Express,Cash,Frequent,0.513,High
410,35,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,32,Bank Transfer,Monthly,Adult,30,Established,True,True,Standard,Other,Frequent,0.41078571428571425,Mid
411,29,Male,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,1,Credit Card,Quarterly,Young Adult,90,New/Low,True,True,Standard,Card,Occasional,0.234,Low
412,59,Male,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Express,Yes,15,PayPal,Annually,Senior,365,Emerging,True,True,Express,Digital Wallet,Rare,0.15749999999999997,Low
413,24,Male,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,Yes,3,Bank Transfer,Weekly,Young Adult,7,New/Low,True,True,Other,Other,Very Frequent,0.3098571428571429,Low
414,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,48,Cash,Monthly,Senior,30,Heavy,True,True,Standard,Cash,Frequent,0.846642857142857,VIP
415,29,Male,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,Yes,30,Debit Card,Weekly,Young Adult,7,Established,True,True,Other,Card,Very Frequent,0.5014285714285714,High
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,Yes,40,Bank Transfer,Monthly,Senior,30,Established,True,True,Express,Other,Frequent,0.30921428571428566,Low
417,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,24,Bank Transfer,Fortnightly,Adult,14,Emerging,True,True,Standard,Other,Frequent,0.4223571428571429,Mid
418,23,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,Yes,48,Debit Card,Quarterly,Young Adult,90,Heavy,True,True,Standard,Card,Occasional,0.7566428571428572,VIP
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3.0,Yes,Standard,Yes,27,Venmo,Bi-Weekly,Young Adult,14,Established,True,True,Standard,Digital Wallet,Frequent,0.45064285714285723,Mid
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.7,Yes,Free Shipping,Yes,14,Credit Card,Every 3 Months,Middle-aged,90,Emerging,True,True,Standard,Card,Occasional,0.5110714285714286,High
421,32,Male,Socks,Clothing,54,North Carolina,S,Peach,Spring,3.8,Yes,Free Shipping,Yes,18,Debit Card,Bi-Weekly,Adult,14,Emerging,True,True,Standard,Card,Frequent,0.3792857142857142,Mid
422,38,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Standard,Yes,48,Cash,Bi-Weekly,Adult,14,Heavy,True,True,Standard,Cash,Frequent,0.48214285714285715,High
423,47,Male,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,Yes,32,Debit Card,Annually,Middle-aged,365,Established,True,True,Other,Card,Rare,0.42878571428571427,Mid
424,46,Male,Scarf,Accessories,26,New York,L,Teal,Spring,3.0,Yes,Store Pickup,Yes,21,Credit Card,Bi-Weekly,Middle-aged,14,Emerging,True,True,Other,Card,Frequent,0.2005714285714286,Low
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,Yes,42,PayPal,Fortnightly,Senior,14,Heavy,True,True,Standard,Digital Wallet,Frequent,0.4390714285714286,Mid
426,40,Male,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Store Pickup,Yes,4,Credit Card,Quarterly,Adult,90,New/Low,True,True,Other,Card,Occasional,0.39278571428571424,Mid
427,43,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Express,Yes,19,Credit Card,Quarterly,Adult,90,Emerging,True,True,Express,Card,Occasional,0.5432142857142858,High
428,58,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,Yes,6,Credit Card,Quarterly,Senior,90,New/Low,True,True,Other,Card,Occasional,0.5316428571428572,High
429,21,Male,Coat,Outerwear,64,Wyoming,XL,Gold,Winter,2.9,Yes,Free Shipping,Yes,2,Debit Card,Fortnightly,Young Adult,14,New/Low,True,True,Standard,Card,Frequent,0.24042857142857146,Low
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,2-Day Shipping,Yes,21,Cash,Fortnightly,Adult,14,Emerging,True,True,Standard,Cash,Frequent,0.6055714285714285,VIP
431,24,Male,Shirt,Clothing,40,Texas,M,Brown,Summer,3.5,Yes,Store Pickup,Yes,40,Debit Card,Annually,Young Adult,365,Established,True,True,Other,Card,Rare,0.4307142857142857,Mid
432,43,Male,Hat,Accessories,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,33,Cash,Fortnightly,Adult,14,Established,True,True,Other,Cash,Frequent,0.5387142857142856,High
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Free Shipping,Yes,26,Venmo,Weekly,Middle-aged,7,Established,True,True,Standard,Digital Wallet,Very Frequent,0.5297142857142857,High
434,49,Male,Skirt,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Store Pickup,Yes,23,Credit Card,Fortnightly,Middle-aged,14,Emerging,True,True,Other,Card,Frequent,0.5284285714285715,High
435,50,Male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Store Pickup,Yes,39,PayPal,Every 3 Months,Middle-aged,90,Established,True,True,Other,Digital Wallet,Occasional,0.5232857142857142,High
436,51,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Next Day Air,Yes,42,Bank Transfer,Monthly,Middle-aged,30,Heavy,True,True,Express,Other,Frequent,0.3985714285714286,Mid
437,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,41,Bank Transfer,Weekly,Adult,7,Heavy,True,True,Standard,Other,Very Frequent,0.5631428571428572,High
438,45,Male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,41,PayPal,Annually,Middle-aged,365,Heavy,True,True,Express,Digital Wallet,Rare,0.4011428571428572,Mid
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Express,Yes,12,Credit Card,Fortnightly,Middle-aged,14,Emerging,True,True,Express,Card,Frequent,0.24621428571428572,Low
440,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Yes,Free Shipping,Yes,31,Cash,Monthly,Senior,30,Established,True,True,Standard,Cash,Frequent,0.40885714285714286,Mid
441,20,Male,Shirt,Clothing,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Store Pickup,Yes,34,Debit Card,Fortnightly,Young Adult,14,Established,True,True,Other,Card,Frequent,0.6126428571428572,VIP
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Standard,Yes,32,Credit Card,Annually,Adult,365,Established,True,True,Standard,Card,Rare,0.6267857142857144,VIP
443,29,Male,Sunglasses,Accessories,69,Michigan,M,Olive,Fall,3.8,Yes,Store Pickup,Yes,31,Credit Card,Quarterly,Young Adult,90,Established,True,True,Other,Card,Occasional,0.5303571428571429,High
444,22,Male,Sunglasses,Accessories,67,Hawaii,M,Magenta,Summer,3.6,Yes,Free Shipping,Yes,24,PayPal,Annually,Young Adult,365,Emerging,True,True,Standard,Digital Wallet,Rare,0.4583571428571429,Mid
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Store Pickup,Yes,31,Debit Card,Annually,Middle-aged,365,Established,True,True,Other,Card,Rare,0.3548571428571428,Low
446,42,Male,Boots,Footwear,29,Iowa,M,Olive,Fall,4.9,Yes,Standard,Yes,18,Venmo,Annually,Adult,365,Emerging,True,True,Standard,Digital Wallet,Rare,0.3657857142857143,Mid
447,19,Male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Yes,Store Pickup,Yes,15,Venmo,Monthly,Young Adult,30,Emerging,True,True,Other,Digital Wallet,Frequent,0.47700000000000004,High
448,60,Male,Shorts,Clothing,82,Washington,S,Turquoise,Spring,3.6,Yes,Standard,Yes,7,Bank Transfer,Every 3 Months,Senior,90,New/Low,True,True,Standard,Other,Occasional,0.4165714285714287,Mid
449,32,Male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,35,Bank Transfer,Fortnightly,Adult,14,Established,True,True,Express,Other,Frequent,0.3130714285714286,Low
450,26,Male,Jewelry,Accessories,45,New York,L,Peach,Summer,2.9,Yes,2-Day Shipping,Yes,35,Bank Transfer,Monthly,Young Adult,30,Established,True,True,Standard,Other,Frequent,0.36707142857142855,Mid
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Store Pickup,Yes,19,Credit Card,Monthly,Young Adult,30,Emerging,True,True,Other,Card,Frequent,0.13821428571428573,Low
452,66,Male,Jewelry,Accessories,31,Virginia,M,Pink,Summer,4.3,Yes,Express,Yes,26,Credit Card,Fortnightly,Senior,14,Established,True,True,Express,Card,Frequent,0.3722142857142857,Mid
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.7,Yes,Express,Yes,39,PayPal,Fortnightly,Middle-aged,14,Established,True,True,Express,Digital Wallet,Frequent,0.4647857142857143,Mid
454,54,Male,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Yes,Next Day Air,Yes,22,Credit Card,Weekly,Middle-aged,7,Emerging,True,True,Express,Card,Very Frequent,0.324,Low
455,37,Male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Next Day Air,Yes,14,Cash,Bi-Weekly,Adult,14,Emerging,True,True,Express,Cash,Frequent,0.49307142857142866,High
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Store Pickup,Yes,50,Debit Card,Fortnightly,Middle-aged,14,Heavy,True,True,Other,Card,Frequent,0.774,VIP
457,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4.0,Yes,2-Day Shipping,Yes,33,Credit Card,Quarterly,Middle-aged,90,Established,True,True,Standard,Card,Occasional,0.6827142857142857,VIP
458,25,Male,Gloves,Accessories,99,Rhode Island,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,48,Debit Card,Every 3 Months,Young Adult,90,Heavy,True,True,Express,Card,Occasional,0.873642857142857,VIP
459,47,Male,Shorts,Clothing,91,Arkansas,L,Black,Winter,4.0,Yes,2-Day Shipping,Yes,48,PayPal,Monthly,Middle-aged,30,Heavy,True,True,Standard,Digital Wallet,Frequent,0.7566428571428571,VIP
460,63,Male,Hat,Accessories,30,Maryland,L,Black,Winter,3.8,Yes,Standard,Yes,27,PayPal,Fortnightly,Senior,14,Established,True,True,Standard,Digital Wallet,Frequent,0.3291428571428571,Low
461,64,Male,Shoes,Footwear,65,South Carolina,L,Teal,Summer,3.8,Yes,Store Pickup,Yes,27,Bank Transfer,Weekly,Senior,7,Established,True,True,Other,Other,Very Frequent,0.48664285714285715,High
462,18,Male,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Express,Yes,20,Venmo,Weekly,Young Adult,7,Emerging,True,True,Express,Digital Wallet,Very Frequent,0.5766428571428571,High
463,59,Male,Jacket,Outerwear,81,Illinois,M,White,Fall,3.3,Yes,Express,Yes,48,Venmo,Every 3 Months,Senior,90,Heavy,True,True,Express,Digital Wallet,Occasional,0.6486428571428571,VIP
464,37,Male,Jewelry,Accessories,81,Georgia,S,Orange,Summer,2.7,Yes,Standard,Yes,29,Venmo,Weekly,Adult,7,Established,True,True,Standard,Digital Wallet,Very Frequent,0.47250000000000003,High
465,23,Male,Sunglasses,Accessories,52,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,45,PayPal,Monthly,Young Adult,30,Heavy,True,True,Express,Digital Wallet,Frequent,0.624857142857143,VIP
466,54,Male,Skirt,Clothing,88,Oklahoma,M,Pink,Summer,2.8,Yes,Next Day Air,Yes,25,Cash,Quarterly,Middle-aged,90,Emerging,True,True,Express,Cash,Occasional,0.4872857142857143,High
467,38,Male,Jeans,Clothing,24,Vermont,L,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,25,PayPal,Weekly,Adult,7,Emerging,True,True,Standard,Digital Wallet,Very Frequent,0.3612857142857142,Mid
468,19,Male,Backpack,Accessories,51,Nebraska,S,Orange,Spring,4.5,Yes,2-Day Shipping,Yes,37,Debit Card,Every 3 Months,Young Adult,90,Established,True,True,Standard,Card,Occasional,0.5509285714285714,High
469,34,Male,Backpack,Accessories,38,Georgia,S,Peach,Fall,5.0,Yes,Free Shipping,Yes,16,Cash,Quarterly,Adult,90,Emerging,True,True,Standard,Cash,Occasional,0.40242857142857147,Mid
470,21,Male,Shorts,Clothing,46,Alabama,L,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,30,Debit Card,Bi-Weekly,Young Adult,14,Established,True,True,Standard,Card,Frequent,0.4474285714285714,Mid
471,50,Male,Dress,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Express,Yes,6,Cash,Every 3 Months,Middle-aged,90,New/Low,True,True,Express,Cash,Occasional,0.41464285714285715,Mid
472,55,Male,Scarf,Accessories,72,Missouri,XL,White,Winter,4.9,Yes,2-Day Shipping,Yes,36,Bank Transfer,Quarterly,Middle-aged,90,Established,True,True,Standard,Other,Occasional,0.675,VIP
473,20,Male,Jeans,Clothing,39,Georgia,L,Gray,Winter,3.9,Yes,Free Shipping,Yes,3,Bank Transfer,Quarterly,Young Adult,90,New/Low,True,True,Standard,Other,Occasional,0.22435714285714287,Low
474,34,Male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Store Pickup,Yes,29,PayPal,Every 3 Months,Adult,90,Established,True,True,Other,Digital Wallet,Occasional,0.40499999999999997,Mid
475,62,Male,Sweater,Clothing,76,Arkansas,XL,Maroon,Summer,2.6,Yes,2-Day Shipping,Yes,15,Cash,Quarterly,Senior,90,Emerging,True,True,Standard,Cash,Occasional,0.351,Low
476,21,Male,Sneakers,Footwear,66,Ohio,L,Magenta,Summer,2.7,Yes,Free Shipping,Yes,18,Debit Card,Annually,Young Adult,365,Emerging,True,True,Standard,Card,Rare,0.3342857142857143,Low
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Free Shipping,Yes,2,Debit Card,Fortnightly,Young Adult,14,New/Low,True,True,Standard,Card,Frequent,0.4114285714285715,Mid
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Free Shipping,Yes,49,Debit Card,Weekly,Adult,7,Heavy,True,True,Standard,Card,Very Frequent,0.5785714285714285,High
479,35,Male,Jewelry,Accessories,43,Kansas,XL,Turquoise,Winter,3.2,Yes,Free Shipping,Yes,48,Venmo,Annually,Adult,365,Heavy,True,True,Standard,Digital Wallet,Rare,0.46864285714285714,Mid
480,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,43,Venmo,Monthly,Adult,30,Heavy,True,True,Other,Digital Wallet,Frequent,0.6300000000000001,VIP
481,68,Male,Hoodie,Clothing,88,Vermont,M,Gray,Summer,4.8,Yes,Standard,Yes,30,Debit Card,Bi-Weekly,Senior,14,Established,True,True,Standard,Card,Frequent,0.6994285714285714,VIP
482,46,Male,Hat,Accessories,88,Wisconsin,L,Peach,Fall,3.2,Yes,2-Day Shipping,Yes,10,PayPal,Fortnightly,Middle-aged,14,New/Low,True,True,Standard,Digital Wallet,Frequent,0.4268571428571429,Mid
483,41,Male,Belt,Accessories,42,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,11,Venmo,Annually,Adult,365,Emerging,True,True,Standard,Digital Wallet,Rare,0.1632857142857143,Low
484,23,Male,Hoodie,Clothing,73,Oklahoma,M,White,Fall,3.9,Yes,Store Pickup,Yes,12,Debit Card,Weekly,Young Adult,7,Emerging,True,True,Other,Card,Very Frequent,0.4352142857142857,Mid
485,68,Male,Hat,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Free Shipping,Yes,28,Bank Transfer,Quarterly,Senior,90,Established,True,True,Standard,Other,Occasional,0.6100714285714287,VIP
486,48,Male,Shoes,Footwear,44,Tennessee,S,Blue,Spring,2.6,Yes,Next Day Air,Yes,36,Debit Card,Fortnightly,Middle-aged,14,Established,True,True,Express,Card,Frequent,0.342,Low
487,38,Male,Sandals,Footwear,63,New Mexico,M,Charcoal,Fall,2.8,Yes,Store Pickup,Yes,37,Venmo,Every 3 Months,Adult,90,Established,True,True,Other,Digital Wallet,Occasional,0.4519285714285714,Mid
488,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Yes,Store Pickup,Yes,22,Credit Card,Quarterly,Adult,90,Emerging,True,True,Other,Card,Occasional,0.5220000000000001,High
489,58,Male,Sweater,Clothing,29,Maine,L,Olive,Spring,4.6,Yes,Standard,Yes,32,Venmo,Weekly,Senior,7,Established,True,True,Standard,Digital Wallet,Very Frequent,0.4287857142857142,Mid
490,49,Male,Socks,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Standard,Yes,40,PayPal,Annually,Middle-aged,365,Established,True,True,Standard,Digital Wallet,Rare,0.6062142857142857,VIP
491,57,Male,Sneakers,Footwear,42,Colorado,M,Silver,Winter,4.2,Yes,2-Day Shipping,Yes,47,Cash,Monthly,Middle-aged,30,Heavy,True,True,Standard,Cash,Frequent,0.5477142857142858,High
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.8,Yes,2-Day Shipping,Yes,24,Credit Card,Bi-Weekly,Middle-aged,14,Emerging,True,True,Standard,Card,Frequent,0.4853571428571428,High
493,50,Male,Shirt,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Standard,Yes,11,Debit Card,Weekly,Middle-aged,7,Emerging,True,True,Standard,Card,Very Frequent,0.37928571428571434,Mid
494,28,Male,Backpack,Accessories,48,Nevada,XL,Red,Summer,4.7,Yes,Store Pickup,Yes,19,Cash,Bi-Weekly,Young Adult,14,Emerging,True,True,Other,Cash,Frequent,0.4397142857142857,Mid
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,42,Debit Card,Weekly,Adult,7,Heavy,True,True,Express,Card,Very Frequent,0.6595714285714286,VIP
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,6,Debit Card,Fortnightly,Adult,14,New/Low,True,True,Standard,Card,Frequent,0.17614285714285716,Low
497,30,Male,Dress,Clothing,63,California,S,Maroon,Fall,3.3,Yes,Express,Yes,31,Venmo,Fortnightly,Young Adult,14,Established,True,True,Express,Digital Wallet,Frequent,0.4583571428571428,Mid
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,31,Cash,Weekly,Adult,7,Established,True,True,Standard,Cash,Very Frequent,0.4673571428571428,Mid
499,43,Male,Boots,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Free Shipping,Yes,27,Bank Transfer,Monthly,Adult,30,Established,True,True,Standard,Other,Frequent,0.5271428571428571,High
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,24,PayPal,Monthly,Adult,30,Emerging,True,True,Express,Digital Wallet,Frequent,0.7103571428571428,VIP
501,36,Male,T-shirt,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Next Day Air,Yes,35,Venmo,Every 3 Months,Adult,90,Established,True,True,Express,Digital Wallet,Occasional,0.47507142857142853,High
502,64,Male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,21,Venmo,Annually,Senior,365,Emerging,True,True,Express,Digital Wallet,Rare,0.2770714285714286,Low
503,59,Male,Pants,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,8,PayPal,Fortnightly,Senior,14,New/Low,True,True,Express,Digital Wallet,Frequent,0.11699999999999998,Low
504,55,Male,Shoes,Footwear,24,West Virginia,M,Lavender,Summer,3.2,Yes,Next Day Air,Yes,26,Bank Transfer,Quarterly,Middle-aged,90,Established,True,True,Express,Other,Occasional,0.24171428571428571,Low
505,42,Male,Shoes,Footwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,26,PayPal,Annually,Adult,365,Established,True,True,Standard,Digital Wallet,Rare,0.2957142857142857,Low
506,61,Male,T-shirt,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,9,Cash,Bi-Weekly,Senior,14,New/Low,True,True,Express,Cash,Frequent,0.4069285714285714,Mid
507,28,Male,Scarf,Accessories,40,Georgia,M,Olive,Fall,2.7,Yes,2-Day Shipping,Yes,48,Debit Card,Annually,Young Adult,365,Heavy,True,True,Standard,Card,Rare,0.4101428571428572,Mid
508,65,Male,Shorts,Clothing,20,Maine,M,Magenta,Spring,5.0,Yes,Store Pickup,Yes,33,Debit Card,Fortnightly,Senior,14,Established,True,True,Other,Card,Frequent,0.4307142857142857,Mid
509,27,Male,Jewelry,Accessories,20,Illinois,S,Yellow,Winter,3.7,Yes,Store Pickup,Yes,31,PayPal,Quarterly,Young Adult,90,Established,True,True,Other,Digital Wallet,Occasional,0.3008571428571429,Low
510,41,Male,T-shirt,Clothing,80,Delaware,L,Cyan,Summer,3.9,Yes,Free Shipping,Yes,17,Debit Card,Weekly,Adult,7,Emerging,True,True,Standard,Card,Very Frequent,0.49885714285714283,High
511,21,Male,Shirt,Clothing,87,West Virginia,M,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,22,Venmo,Annually,Young Adult,365,Emerging,True,True,Standard,Digital Wallet,Rare,0.5625,High
512,61,Male,Shirt,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Yes,Free Shipping,Yes,8,PayPal,Annually,Senior,365,New/Low,True,True,Standard,Digital Wallet,Rare,0.216,Low
513,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,3.8,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly,Young Adult,30,New/Low,True,True,Express,Other,Frequent,0.25392857142857145,Low
514,22,Male,Scarf,Accessories,65,New Mexico,M,Peach,Fall,3.6,Yes,Store Pickup,Yes,45,Venmo,Annually,Young Adult,365,Heavy,True,True,Other,Digital Wallet,Rare,0.5843571428571428,High
515,64,Male,Skirt,Clothing,62,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,47,PayPal,Quarterly,Senior,90,Heavy,True,True,Standard,Digital Wallet,Occasional,0.6467142857142858,VIP
516,28,Male,Hat,Accessories,67,Kentucky,L,Charcoal,Spring,4.5,Yes,Next Day Air,Yes,7,Cash,Monthly,Young Adult,30,New/Low,True,True,Express,Cash,Frequent,0.4300714285714286,Mid
517,34,Male,Hoodie,Clothing,41,West Virginia,L,Indigo,Fall,2.8,Yes,2-Day Shipping,Yes,19,Debit Card,Bi-Weekly,Adult,14,Emerging,True,True,Standard,Card,Frequent,0.2372142857142857,Low
518,61,Male,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,44,Cash,Every 3 Months,Senior,90,Heavy,True,True,Standard,Cash,Occasional,0.4249285714285714,Mid
519,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Every 3 Months,Young Adult,90,Emerging,True,True,Express,Digital Wallet,Occasional,0.49242857142857144,High
520,19,Male,Belt,Accessories,54,Minnesota,L,Blue,Summer,4.4,Yes,2-Day Shipping,Yes,17,Bank Transfer,Quarterly,Young Adult,90,Emerging,True,True,Standard,Other,Occasional,0.4268571428571429,Mid
521,51,Male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,20,Debit Card,Quarterly,Middle-aged,90,Emerging,True,True,Standard,Card,Occasional,0.5361428571428571,High
522,36,Male,Shorts,Clothing,41,Vermont,L,Gold,Winter,3.5,Yes,Standard,Yes,50,Bank Transfer,Annually,Adult,365,Heavy,True,True,Standard,Other,Rare,0.49949999999999994,High
523,65,Male,Gloves,Accessories,88,Minnesota,M,Blue,Spring,2.5,Yes,Store Pickup,Yes,37,Cash,Quarterly,Senior,90,Established,True,True,Other,Cash,Occasional,0.5374285714285715,High
